 HSVA, experimental data CPMC
 KVLCC2
 Z20°/10° starting to starboard
 Time series of motions
       .000000000        2.935454600         .001867710         .000000000        1.178260010         .000514630         .000065699        -.045575020         .000000000       10.229500000       40.968000000        1.010600000
       .050000000        2.994352100         .001911640         .000000000        1.178305050         .000603290         .000101971        -.046260620         .000000000       10.229500000       41.042000000        1.012420000
       .100000000        3.053230500         .001911640         .000000000        1.178320990         .000704140         .000155952        -.046634330         .000000000       10.229500000       41.300000000        1.017390000
       .150000000        3.112177100         .001955570         .000000000        1.178162250         .000761000         .000235061        -.046835050         .000000000       10.229500000       41.756000000        1.026350000
       .200000000        3.171095100         .002005570         .000000000        1.177951840         .000803420         .000349248        -.046943340         .000000000       10.229500000       42.431000000        1.037470000
       .250000000        3.229959000         .002027560         .000000000        1.178123290         .000922030         .000511612        -.047001730         .000000000       10.229500000       43.178000000        1.049920000
       .300000000        3.288862100         .002093480         .000000000        1.177652720         .001098750         .000739075        -.047033200         .000000000       10.229500000       43.733000000        1.058350000
       .350000000        3.347775100         .002137410         .000000000        1.177108920         .001406100         .001053099        -.047050160         .000000000       10.229500000       43.914000000        1.063800000
       .400000000        3.406620200         .002231340         .000000000        1.177320460         .001326660         .001480392        -.044966690         .000000000       10.229500000       43.793000000        1.063250000
       .450000000        3.465434800         .002319260         .000000000        1.177176650         .001367030         .002053556        -.035212100         .000000000       10.229500000       43.632000000        1.060850000
       .500000000        3.524339900         .002379110         .000000000        1.177093890         .001418820         .002811624        -.020602780         .000000000       10.229500000       43.547000000        1.058790000
       .550000000        3.583158500         .002445030         .000000000        1.176991020         .001307380         .003800403        -.012967790         .000000000       10.229500000       43.563000000        1.058110000
       .600000000        3.642035100         .002510960         .000000000        1.177318760         .001259420         .005072572        -.008532320         .000000000       10.229500000       43.656000000        1.058400000
       .650000000        3.700912200         .002576880         .000000000        1.177023670         .001452640         .006687449        -.006029430         .000000000       10.229500000       43.751000000        1.059610000
       .700000000        3.759746200         .002642800         .000000000        1.177034880         .001370680         .008710390        -.004702000        -.085449200       10.229500000       43.731000000        1.058290000
       .750000000        3.818590500         .002730660         .000000000        1.177115150         .001391660         .011211778        -.003972650        -.280762000       10.229500000       43.629000000        1.056500000
       .800000000        3.877449500         .002768570         .000000000        1.176417860         .001021000         .014265603        -.003582600        -.537109000       10.229500000       43.416000000        1.052690000
       .850000000        3.936278200         .002856490         .000000000        1.176251310         .000968530         .017947659         .008136630        -.878906000       10.229500000       43.265000000        1.051200000
       .900000000        3.995046100         .002878430         .000000000        1.176602410         .000657700         .022333424         .022772160       -1.330570000       10.229500000       43.235000000        1.051580000
       .950000000        4.053859800         .002922350         .000000000        1.176708340         .000905460         .027495714         .031075870       -1.855470000       10.229500000       43.281000000        1.053110000
      1.000000000        4.112743900         .002922350         .000000000        1.176525460         .000752280         .033502256         .035688820       -2.441410000       10.229500000       43.296000000        1.052790000
      1.050000000        4.171571400         .003016340         .000000000        1.176920550         .000538840         .040413307         .038008610       -3.076170000       10.229500000       43.357000000        1.053000000
      1.100000000        4.230392500         .003010270         .000000000        1.177610910         .000379430         .048279501         .039317520       -3.857420000       10.229500000       43.425000000        1.053330000
      1.150000000        4.289298300         .003032270         .000000000        1.177477550         .000284150         .057140046         .040006570       -4.602050000       10.229500000       43.495000000        1.054800000
      1.200000000        4.348218400         .003004200         .000000000        1.178057130        -.000044750         .067021429         .040382150       -5.407710000       10.229500000       43.519000000        1.055010000
