 HSVA, experimental data CPMC
 KVLCC2
 Z5°/1°
 Time series of motions
       .000000000        2.932708200        -.001276660        -.043941330        1.177437620        -.002007890        -.038612250        -.003124940         .000000000       10.229500000       40.567000000        1.017870000
       .050000000        2.991547800        -.001364550        -.043943160        1.177340030        -.002044920        -.039242000        -.003124970         .000000000       10.229500000       40.631000000        1.018240000
       .100000000        3.050433400        -.001474410        -.043944150        1.176712400        -.002095040        -.039918405        -.003124980         .000000000       10.229500000       40.910000000        1.022760000
       .150000000        3.109277200        -.001578220        -.043944680        1.177178540        -.002239120        -.040572958        -.003124990         .000000000       10.229500000       41.119000000        1.025440000
       .200000000        3.168067800        -.001688090        -.043944960        1.177314890        -.002037150        -.041133906        -.003124990         .000000000       10.229500000       41.261000000        1.027940000
       .250000000        3.227002600        -.001797950        -.043945120        1.177003780        -.001899190        -.041531267        -.003125000         .000000000       10.229500000       41.481000000        1.031040000
       .300000000        3.285833500        -.001885840        -.043945200        1.176792810        -.001734900        -.041701575        -.003125000         .000000000       10.229500000       41.743000000        1.035710000
       .350000000        3.344693900        -.001973730        -.052932880        1.176799210        -.001575820        -.041592010        -.003125000         .000000000       10.229500000       41.984000000        1.038830000
       .400000000        3.403483400        -.002039650        -.066794810        1.176459980        -.001382670        -.041163615        -.003125000         .000000000       10.229500000       42.134000000        1.040130000
       .450000000        3.462359200        -.002105570        -.077068710        1.176179470        -.001531730        -.040393418        -.003125000         .000000000       10.229500000       42.414000000        1.043750000
       .500000000        3.521128700        -.002171480        -.082070580        1.175970820        -.001643750        -.039275329        -.003125000         .000000000       10.229500000       42.783000000        1.050230000
       .550000000        3.579940400        -.002259380        -.084734950        1.175742030        -.001659580        -.037819844        -.003125000         .000000000       10.229500000       43.078000000        1.055400000
       .600000000        3.638709600        -.002347270        -.086202570        1.175669140        -.001819290        -.036052620        -.003125000        -.012207000       10.229500000       43.277000000        1.060030000
       .650000000        3.697523400        -.002429100        -.086976480        1.175823700        -.002046730        -.034012133        -.003125000        -.048828100       10.229500000       43.435000000        1.064180000
       .700000000        3.756264900        -.002538970        -.087399030        1.175888790        -.001902780        -.031746612        -.003125000        -.170898000       10.229500000       43.551000000        1.067670000
       .750000000        3.815116500        -.002654880        -.087625330        1.175856540        -.002057890        -.029310562        -.003125000        -.366211000       10.229500000       43.591000000        1.068480000
       .800000000        3.873873800        -.002720800        -.087747660        1.175764930        -.002596160        -.026761097        -.003125000        -.634766000       10.229500000       43.637000000        1.070610000
       .850000000        3.932697900        -.002880670        -.087813540        1.175395000        -.002702490        -.024154387         .004098290       -1.037600000       10.229500000       43.699000000        1.071830000
       .900000000        3.991467400        -.003040530        -.087849060        1.175495390        -.002747090        -.021542395         .015305800       -1.489260000       10.229500000       43.802000000        1.074590000
       .950000000        4.050202200        -.003172360        -.087868210        1.175290470        -.003161160        -.018970087         .023750450       -2.050780000       10.229500000       43.953000000        1.076300000
      1.000000000        4.108979400        -.003326170        -.087878530        1.175434460        -.003405560        -.016473230         .032334980       -2.636720000       10.229500000       44.155000000        1.080580000
