 HSVA, experimental data CPMC
 KVLCC2
 Z15°/1°
 Time series of motions
       .000000000        1.754795000         .000025780         .000000000        1.179416240        -.000578700        -.000108931        -.009538230        -.036621100       10.229500000       41.265000000        1.040040000
       .050000000        1.813796900         .000009860         .000000000        1.179518100        -.000923650        -.000162881        -.022847510        -.036621100       10.229500000       41.240000000        1.038500000
       .100000000        1.872738000        -.000034080         .000000000        1.179352960        -.000715110        -.000239830        -.034992840        -.036621100       10.229500000       41.105000000        1.034640000
       .150000000        1.931735500        -.000100000         .000000000        1.178979630        -.000472360        -.000347781        -.040391300        -.036621100       10.229500000       40.925000000        1.031450000
       .200000000        1.990717100        -.000087890         .000000000        1.179214170        -.000644550        -.000496748        -.043496860        -.036621100       10.229500000       40.903000000        1.031260000
       .250000000        2.049622900        -.000103810         .000000000        1.179082650        -.000600640        -.000698956        -.045148670        -.036621100       10.229500000       40.970000000        1.032900000
       .300000000        2.108622300        -.000197750         .000000000        1.179124400        -.000293830        -.000968952        -.046031540        -.036621100       10.229500000       40.997000000        1.033510000
       .350000000        2.167566900        -.000169730         .000000000        1.179238110        -.000455640        -.001323575        -.046511570        -.036621100       10.229500000       40.928000000        1.032570000
       .400000000        2.226542600        -.000191700         .000000000        1.179825390        -.000585470        -.001781728        -.046768580        -.036621100       10.229500000       40.798000000        1.029860000
       .450000000        2.285500900        -.000263670         .000000000        1.180202440        -.000393350        -.002363931        -.046907630        -.036621100       10.229500000       40.686000000        1.027290000
       .500000000        2.344577900        -.000263670         .000000000        1.180023860        -.000600430        -.003091581        -.046982450        -.036621100       10.229500000       40.681000000        1.026150000
       .550000000        2.403577900        -.000285640         .000000000        1.180254000        -.000596780        -.003985937        -.047022810        -.036621100       10.229500000       40.730000000        1.027030000
       .600000000        2.462578400        -.000335640         .000000000        1.180169900        -.000496400        -.005066811        -.035536390        -.036621100       10.229500000       40.764000000        1.027650000
